Product,Sales,Weekday,Month,Latitude,Longitude
Macbook Pro Laptop,1700,4,1,37.7262056389607,-122.460667999804
Google Phone,600,1,1,37.7021467339112,-122.450865085178
AAA Batteries (4-pack),2.99,4,1,37.6706933695794,-122.429107583105
Apple Airpods Headphones,150,1,1,37.7941635249411,-122.402239137233
Wired Headphones,11.99,7,1,37.6318286184105,-122.480609307361
USB-C Charging Cable,23.9,5,1,37.7370538540905,-122.454527818051
34in Ultrawide Monitor,379.99,5,1,37.6651116050038,-122.506725525151
AA Batteries (4-pack),3.84,5,1,37.7854995523181,-122.457258998649
Flatscreen TV,300,7,1,37.7445289775153,-122.476803391122
AA Batteries (4-pack),3.84,4,1,37.7091964398527,-122.47692538554
34in Ultrawide Monitor,379.99,7,1,37.772671080301,-122.461394870204
iPhone,700,1,1,37.7834173948849,-122.47064513305
USB-C Charging Cable,23.9,2,1,37.7518644969352,-122.419736475634
Lightning Charging Cable,14.95,5,1,37.7317659534562,-122.394222633518
Bose SoundSport Headphones,99.99,6,1,37.7670330051918,-122.422172529124
iPhone,700,1,1,37.7437895046258,-122.437351105004
Apple Airpods Headphones,150,1,1,37.7437895046258,-122.437351105004
AAA Batteries (4-pack),2.99,5,1,37.6586367330466,-122.464045589665
iPhone,700,3,1,37.7680432602887,-122.455285574642
Apple Airpods Headphones,150,3,1,37.7680432602887,-122.455285574642
Google Phone,600,4,1,37.6426110114789,-122.496568070467
20in Monitor,109.99,5,1,37.696632882708,-122.403279112859
Apple Airpods Headphones,150,2,1,37.6422410070636,-122.409338867296
ThinkPad Laptop,999.99,4,1,37.7887841186263,-122.402482765079
Apple Airpods Headphones,150,5,1,37.7493415152146,-122.426921732826
USB-C Charging Cable,11.95,2,1,37.6984750202908,-122.492902044233
Google Phone,600,2,1,37.6410641710993,-122.489494911305
USB-C Charging Cable,35.85,5,1,37.6997114674563,-122.454541804952
27in FHD Monitor,149.99,5,1,37.7969680813913,-122.406169450931
Lightning Charging Cable,14.95,4,1,37.7577906796483,-122.452181082676
AA Batteries (4-pack),3.84,2,1,37.6312278798655,-122.496556673898
Lightning Charging Cable,14.95,2,1,37.772918601305,-122.510488491149
USB-C Charging Cable,11.95,2,1,37.7936120745888,-122.487274064556
USB-C Charging Cable,11.95,3,1,37.6277136092885,-122.500246702792
Apple Airpods Headphones,150,7,1,37.6252008255455,-122.508664324952
iPhone,700,3,1,37.700258480632,-122.503939084099
USB-C Charging Cable,11.95,2,1,37.7057142892951,-122.460953449795
Apple Airpods Headphones,150,5,1,37.7682774924029,-122.406292953188
Vareebadd Phone,400,1,1,37.6550003140684,-122.398457214984
27in 4K Gaming Monitor,389.99,6,1,37.6143981429883,-122.406766567726
iPhone,700,5,1,37.6440760983659,-122.510176018156
Wired Headphones,11.99,5,1,37.6440760983659,-122.510176018156
27in FHD Monitor,149.99,7,1,37.6753414252772,-122.41397948374
27in 4K Gaming Monitor,389.99,7,1,37.6753414252772,-122.41397948374
20in Monitor,109.99,6,1,37.7437840923928,-122.428312876363
Apple Airpods Headphones,150,2,1,37.6527461616207,-122.508912806181
Google Phone,600,5,1,37.7641979908442,-122.494230085839
Wired Headphones,11.99,5,1,37.7641979908442,-122.494230085839
AAA Batteries (4-pack),2.99,6,1,37.6761797963125,-122.413441437838
ThinkPad Laptop,999.99,4,1,37.6609465368338,-122.410898670648
AA Batteries (4-pack),3.84,2,1,37.6820020485859,-122.442405788769
Wired Headphones,11.99,3,1,37.7719445965755,-122.415677839475
20in Monitor,109.99,6,1,37.6814921140131,-122.417033547681
Google Phone,600,2,1,37.7379416569943,-122.401322052275
USB-C Charging Cable,11.95,2,1,37.7379416569943,-122.401322052275
Wired Headphones,11.99,7,1,37.6292239287931,-122.489607376469
Lightning Charging Cable,14.95,4,1,37.7954545306666,-122.424849139606
34in Ultrawide Monitor,379.99,6,1,37.6936380471886,-122.434493912178
AA Batteries (4-pack),11.52,6,1,37.6936380471886,-122.434493912178
Lightning Charging Cable,14.95,5,1,37.731035981771,-122.42950077027
AAA Batteries (4-pack),2.99,4,1,37.7510941941079,-122.478688963202
AAA Batteries (4-pack),2.99,3,1,37.7365021500039,-122.503435742537
Vareebadd Phone,400,3,1,37.7729984372293,-122.488113826642
Vareebadd Phone,400,7,1,37.7273720823765,-122.495061743031
27in 4K Gaming Monitor,389.99,6,1,37.7643994483938,-122.405892245514
ThinkPad Laptop,999.99,7,1,37.6842283383637,-122.45009553431
27in FHD Monitor,149.99,2,1,37.7560652590134,-122.450006870189
AAA Batteries (4-pack),2.99,2,1,37.7560652590134,-122.450006870189
Bose SoundSport Headphones,99.99,7,1,37.6484366955618,-122.481781238128
AAA Batteries (4-pack),2.99,4,1,37.6123905124972,-122.445034769052
AAA Batteries (4-pack),2.99,6,1,37.7571387563065,-122.483235306414
AA Batteries (4-pack),3.84,1,1,37.7393443621732,-122.462129770659
Wired Headphones,11.99,4,1,37.7939559583466,-122.444788838108
Bose SoundSport Headphones,99.99,3,1,37.7606726491725,-122.416272126675
AAA Batteries (4-pack),2.99,7,1,37.6825352919789,-122.406208226406
Vareebadd Phone,400,7,1,37.7075257512387,-122.475991722051
27in 4K Gaming Monitor,389.99,4,1,37.6302075187241,-122.419552783807
Lightning Charging Cable,14.95,4,1,37.701914576334,-122.495908859734
Google Phone,600,5,1,37.6561263810633,-122.424498752577
USB-C Charging Cable,11.95,3,1,37.6906010145249,-122.455198921655
Google Phone,600,2,1,37.7573813624029,-122.45794890533
Flatscreen TV,300,1,1,37.6318080142892,-122.410480788377
AAA Batteries (4-pack),5.98,2,1,37.6068088302739,-122.399986001088
iPhone,700,5,1,37.7061031026558,-122.447337522147
Wired Headphones,11.99,5,1,37.7061031026558,-122.447337522147
Wired Headphones,35.97,6,1,37.7809715090819,-122.452762112194
AA Batteries (4-pack),7.68,1,1,37.6228026825699,-122.404077284832
Apple Airpods Headphones,150,5,1,37.6551580313438,-122.439764990995
Wired Headphones,11.99,6,1,37.6106118599287,-122.431563797329
27in 4K Gaming Monitor,389.99,4,1,37.6267267476195,-122.415245392921
Lightning Charging Cable,14.95,6,1,37.6162857822957,-122.451657922515
Lightning Charging Cable,14.95,7,1,37.6988753704749,-122.411745349583
AAA Batteries (4-pack),5.98,2,1,37.7759365428757,-122.461254660229
Lightning Charging Cable,14.95,7,1,37.7222491764761,-122.486857396033
Wired Headphones,11.99,7,1,37.6723925661493,-122.456433569563
Wired Headphones,11.99,2,1,37.6776470730766,-122.47277555502
Apple Airpods Headphones,300,2,1,37.6776470730766,-122.47277555502
USB-C Charging Cable,11.95,2,1,37.6695539063954,-122.424889285594
USB-C Charging Cable,11.95,1,1,37.7848310818927,-122.464418444513
iPhone,700,7,1,37.650415547856,-122.394226740418
AA Batteries (4-pack),3.84,7,1,37.614993684756,-122.423956852113
USB-C Charging Cable,23.9,2,1,37.7225902111898,-122.443780261865
AA Batteries (4-pack),3.84,7,1,37.6399806556702,-122.442275826283
AAA Batteries (4-pack),5.98,1,1,37.6606983576142,-122.509557738106
Apple Airpods Headphones,150,7,1,37.6683874870986,-122.505984900784
AAA Batteries (4-pack),2.99,2,1,37.7470695414266,-122.435066912562
Lightning Charging Cable,14.95,5,1,37.6112829682892,-122.467546670483
Google Phone,600,5,1,37.6112829682892,-122.467546670483
Lightning Charging Cable,14.95,4,1,37.6353893540881,-122.471577801902
Apple Airpods Headphones,150,5,1,37.7397816891586,-122.428090537003
ThinkPad Laptop,999.99,7,1,37.6753524785931,-122.46091152546
Wired Headphones,11.99,6,1,37.7123378993312,-122.437748590658
AAA Batteries (4-pack),5.98,4,1,37.7498959687788,-122.463655247529
27in FHD Monitor,149.99,7,1,37.7413717248879,-122.471625967874
Wired Headphones,11.99,2,1,37.6850050195829,-122.410079517675
Bose SoundSport Headphones,99.99,6,1,37.6280973767633,-122.419214617926
Flatscreen TV,300,7,1,37.7529514717975,-122.451531419763
AAA Batteries (4-pack),11.96,2,1,37.6112704339199,-122.477513043895
AA Batteries (4-pack),7.68,3,1,37.7264362060938,-122.448115906572
ThinkPad Laptop,999.99,5,1,37.7557802388574,-122.449494369455
34in Ultrawide Monitor,379.99,6,1,37.7252007927955,-122.443836401144
USB-C Charging Cable,11.95,4,1,37.6526395877388,-122.39643615136
27in 4K Gaming Monitor,389.99,4,1,37.6526395877388,-122.39643615136
Macbook Pro Laptop,1700,3,1,37.7433694060554,-122.510246103071
iPhone,700,7,1,37.7561832789658,-122.397945100873
Wired Headphones,11.99,5,1,37.7168883532117,-122.389982044458
AA Batteries (4-pack),3.84,1,1,37.7008654049508,-122.506465601647
AAA Batteries (4-pack),2.99,3,1,37.7682382623571,-122.491904929098
Bose SoundSport Headphones,99.99,1,1,37.7809404456102,-122.431623503738
iPhone,700,6,1,37.7622897573278,-122.454591895235
Lightning Charging Cable,29.9,3,1,37.6722627985337,-122.427198253015
AAA Batteries (4-pack),5.98,3,1,37.7700888048753,-122.458475195272
Bose SoundSport Headphones,99.99,3,1,37.6345669474562,-122.512810861828
AA Batteries (4-pack),7.68,4,1,37.6809235329751,-122.492510189455
AAA Batteries (4-pack),2.99,6,1,37.7946045538063,-122.466086178462
USB-C Charging Cable,11.95,7,1,37.7275755084064,-122.428987098617
Wired Headphones,11.99,3,1,37.7478717635873,-122.466934734909
AAA Batteries (4-pack),2.99,4,1,37.7526674976676,-122.490391833995
USB-C Charging Cable,11.95,2,1,37.7819106776316,-122.457276290164
AA Batteries (4-pack),3.84,6,1,37.7243521926715,-122.411084215
Apple Airpods Headphones,150,2,1,37.6812258944335,-122.423465283087
27in FHD Monitor,149.99,5,1,37.6541035557706,-122.445509742416
Wired Headphones,11.99,1,1,37.6759460954577,-122.4982714307
27in 4K Gaming Monitor,389.99,7,1,37.6695019639459,-122.402186948721
AA Batteries (4-pack),3.84,7,1,37.7619142348994,-122.469504475952
Bose SoundSport Headphones,99.99,4,1,37.6333396278287,-122.435665765797
AA Batteries (4-pack),3.84,7,1,37.7960937478028,-122.428201594195
Apple Airpods Headphones,150,2,1,37.6545305831481,-122.485036322164
Google Phone,600,2,1,37.6120567315311,-122.503246104064
27in 4K Gaming Monitor,389.99,2,1,37.6708283307577,-122.390876653648
27in 4K Gaming Monitor,389.99,5,1,37.6796232385725,-122.476331064678
AA Batteries (4-pack),3.84,1,1,37.7663688741695,-122.423741856511
27in 4K Gaming Monitor,389.99,5,1,37.6255447841308,-122.507383958756
Apple Airpods Headphones,150,7,1,37.6331331309876,-122.447521521891
USB-C Charging Cable,11.95,2,1,37.6629250986802,-122.48006646824
AA Batteries (4-pack),3.84,7,1,37.7279284117997,-122.443346454473
Wired Headphones,11.99,1,1,37.676052385096,-122.443927866045
Macbook Pro Laptop,1700,1,1,37.6838123753447,-122.402511704834
Apple Airpods Headphones,150,4,1,37.7786118353542,-122.430801765736
27in 4K Gaming Monitor,389.99,1,1,37.6524434083908,-122.43595888391
Bose SoundSport Headphones,99.99,4,1,37.7234757415284,-122.476586265943
27in 4K Gaming Monitor,389.99,5,1,37.6181748969649,-122.42073263742
Lightning Charging Cable,14.95,2,1,37.6314833715298,-122.4169757309
27in 4K Gaming Monitor,389.99,2,1,37.695065128328,-122.3951467436
USB-C Charging Cable,11.95,5,1,37.7064156022107,-122.476374575759
Vareebadd Phone,400,7,1,37.7001030809889,-122.502757578338
Wired Headphones,11.99,7,1,37.6922008069009,-122.506728662645
Lightning Charging Cable,14.95,3,1,37.6665795295378,-122.467985781345
34in Ultrawide Monitor,379.99,7,1,37.6236752324564,-122.493009384333
Apple Airpods Headphones,150,5,1,37.7497545824202,-122.421411603502
Wired Headphones,11.99,2,1,37.7133567975732,-122.498463109474
AAA Batteries (4-pack),2.99,5,1,37.6662315734921,-122.38880085177
iPhone,700,6,1,37.754660018812,-122.491821690653
AA Batteries (4-pack),7.68,4,1,37.7088763618282,-122.407552012162
AAA Batteries (4-pack),2.99,4,1,37.7421230438356,-122.395544549588
Apple Airpods Headphones,150,3,1,37.7103994733658,-122.458794380771
Apple Airpods Headphones,150,3,1,37.653855871607,-122.413746797302
USB-C Charging Cable,11.95,3,1,37.7570727092623,-122.423261295756
USB-C Charging Cable,11.95,7,1,37.6583520272909,-122.479471351935
Wired Headphones,11.99,2,1,37.7244671019279,-122.472429171676
27in FHD Monitor,149.99,3,1,37.6637205469596,-122.450771605572
iPhone,700,4,1,37.6393476943136,-122.394907168553
Lightning Charging Cable,14.95,5,1,37.68929603884,-122.405431665391
AAA Batteries (4-pack),2.99,3,1,37.7111528266427,-122.443578914625
Lightning Charging Cable,14.95,6,1,37.792616417313,-122.448280240129
Wired Headphones,11.99,7,1,37.6296672363865,-122.502826641291
USB-C Charging Cable,11.95,6,1,37.6342328690631,-122.422923288245
AAA Batteries (4-pack),5.98,2,1,37.6805229277693,-122.414746342723
Vareebadd Phone,400,3,1,37.6937421709796,-122.482378874519
AAA Batteries (4-pack),2.99,1,1,37.6258403414314,-122.457183682221
Lightning Charging Cable,29.9,6,1,37.7192726478867,-122.468494544332
AA Batteries (4-pack),3.84,3,1,37.7285392799409,-122.450190281805
Flatscreen TV,300,4,1,37.7689959723956,-122.464199743078
Wired Headphones,11.99,4,1,37.6353092371639,-122.424920923591
USB-C Charging Cable,11.95,5,1,37.6719701055927,-122.509123048268
AA Batteries (4-pack),3.84,2,1,37.7881063149098,-122.465561193732
34in Ultrawide Monitor,379.99,5,1,37.7435110401935,-122.432669539846
AAA Batteries (4-pack),5.98,4,1,37.7927494617694,-122.512193101022
Apple Airpods Headphones,150,1,1,37.7510389623381,-122.502685129419
AAA Batteries (4-pack),2.99,4,1,37.6296672363865,-122.502826641291
Google Phone,600,7,1,37.6215702266107,-122.415879071154
USB-C Charging Cable,11.95,7,1,37.6215702266107,-122.415879071154
USB-C Charging Cable,11.95,6,1,37.7707372240333,-122.49210558662
Wired Headphones,11.99,7,1,37.7514447626199,-122.47757821677
Lightning Charging Cable,14.95,2,1,37.703968950983,-122.38914675596
Macbook Pro Laptop,1700,5,1,37.6417276738318,-122.390722544312
ThinkPad Laptop,999.99,3,1,37.7649496202875,-122.41643196042
AA Batteries (4-pack),3.84,1,1,37.6950471923704,-122.401316097784
Flatscreen TV,300,2,1,37.72695874147,-122.400989440209
27in FHD Monitor,149.99,5,1,37.6419119533595,-122.472205832868
Google Phone,600,4,1,37.7508361140827,-122.49155147678
LG Dryer,600,3,1,37.7375197499078,-122.476349237903
AA Batteries (4-pack),3.84,2,1,37.7262552851376,-122.410139200352
34in Ultrawide Monitor,379.99,5,1,37.6240024573097,-122.428729104593
Lightning Charging Cable,14.95,5,1,37.6329854166606,-122.474158035584
34in Ultrawide Monitor,379.99,7,1,37.7126003804924,-122.41808072836
iPhone,700,3,1,37.7544679026718,-122.415002154281
Apple Airpods Headphones,150,3,1,37.7544679026718,-122.415002154281
Wired Headphones,11.99,3,1,37.7544679026718,-122.415002154281
USB-C Charging Cable,11.95,6,1,37.6637308765548,-122.466658413392
Apple Airpods Headphones,150,4,1,37.6094975521296,-122.483190637303
Apple Airpods Headphones,150,2,1,37.772918601305,-122.510488491149
AAA Batteries (4-pack),2.99,5,1,37.7796508716788,-122.437302143532
Lightning Charging Cable,29.9,4,1,37.7069235359786,-122.487042956067
AAA Batteries (4-pack),11.96,2,1,37.6845130400254,-122.394981206759
Lightning Charging Cable,14.95,2,1,37.7295352919429,-122.401409869451
Google Phone,600,4,1,37.6885468056004,-122.500994909249
AA Batteries (4-pack),3.84,2,1,37.7675459831549,-122.498899360891
Bose SoundSport Headphones,99.99,6,1,37.7604946154179,-122.405580900771
27in FHD Monitor,149.99,5,1,37.7657813005914,-122.42791008457
Lightning Charging Cable,14.95,3,1,37.638447538931,-122.387574249101
AA Batteries (4-pack),3.84,4,1,37.7665124931419,-122.393366733773
AAA Batteries (4-pack),14.95,6,1,37.6905733754143,-122.423444841282
Bose SoundSport Headphones,99.99,3,1,37.7404848131096,-122.502475429232
20in Monitor,109.99,5,1,37.6824858964056,-122.425456252378
AAA Batteries (4-pack),5.98,4,1,37.6997722237937,-122.496955482159
Wired Headphones,11.99,7,1,37.7287940009693,-122.484136965313
34in Ultrawide Monitor,379.99,2,1,37.6918160515882,-122.443961786282
Macbook Pro Laptop,1700,7,1,37.7635888771174,-122.433036027301
Lightning Charging Cable,14.95,5,1,37.608766863619,-122.389044782613
Wired Headphones,11.99,3,1,37.6203038155857,-122.493782358244
Wired Headphones,11.99,6,1,37.6692629231167,-122.393998085064
Lightning Charging Cable,14.95,4,1,37.7003891442087,-122.444195905042
Apple Airpods Headphones,150,3,1,37.7960384130908,-122.511003406877
USB-C Charging Cable,11.95,3,1,37.7023519164871,-122.483041983001
Flatscreen TV,300,2,1,37.7666459557674,-122.512211437655
Bose SoundSport Headphones,99.99,6,1,37.6850088680771,-122.508631939113
Lightning Charging Cable,14.95,2,1,37.7966547098276,-122.41059577668
AA Batteries (4-pack),15.36,3,1,37.6401814943432,-122.481510852918
Wired Headphones,11.99,7,1,37.6268306347669,-122.41082985089
USB-C Charging Cable,11.95,5,1,37.702115997031,-122.447253543049
Wired Headphones,11.99,4,1,37.7558964364112,-122.434265110248
AA Batteries (4-pack),3.84,3,1,37.7465855543552,-122.495324756342
Wired Headphones,11.99,4,1,37.6654554049538,-122.477391468441
Flatscreen TV,300,1,1,37.7707003475625,-122.475484019608
20in Monitor,109.99,3,1,37.7741496003489,-122.511669520251
Wired Headphones,11.99,3,1,37.6198514797198,-122.396027591198
Google Phone,600,3,1,37.6636323558058,-122.487022518438
AAA Batteries (4-pack),5.98,6,1,37.7420077997888,-122.416657150337
27in FHD Monitor,149.99,4,1,37.655347178576,-122.454715530009
USB-C Charging Cable,11.95,5,1,37.7433979881378,-122.463022681146
27in 4K Gaming Monitor,389.99,4,1,37.7220801628646,-122.458944765075
AAA Batteries (4-pack),5.98,1,1,37.747102047361,-122.495413342668
Flatscreen TV,300,4,1,37.7584137667943,-122.466042293112
34in Ultrawide Monitor,379.99,1,1,37.7026820607658,-122.404022042416
Macbook Pro Laptop,1700,2,1,37.6103367640037,-122.45967489027
Wired Headphones,11.99,7,1,37.7143413173464,-122.433001231728
Wired Headphones,11.99,5,1,37.6266647832688,-122.470263577821
Wired Headphones,23.98,6,1,37.6371077447745,-122.457258675353
ThinkPad Laptop,999.99,4,1,37.6292267359233,-122.459963149888
iPhone,700,7,1,37.6627366051901,-122.409756193297
Lightning Charging Cable,14.95,7,1,37.6627366051901,-122.409756193297
iPhone,700,4,1,37.7818934130356,-122.498876121347
Lightning Charging Cable,14.95,5,1,37.7366313552782,-122.400664438645
AAA Batteries (4-pack),2.99,6,1,37.6354396560332,-122.47255044913
AAA Batteries (4-pack),5.98,1,1,37.7830130173899,-122.445819048447
Flatscreen TV,300,6,1,37.6341383048366,-122.419908085948
USB-C Charging Cable,11.95,6,1,37.7261595238157,-122.47631675083
USB-C Charging Cable,11.95,2,1,37.6588037810234,-122.44399538014
Apple Airpods Headphones,150,4,1,37.6202694654499,-122.404723671578
AA Batteries (4-pack),7.68,4,1,37.7273687087324,-122.457097294612
Apple Airpods Headphones,150,1,1,37.7640896777417,-122.46341608458
AA Batteries (4-pack),3.84,4,1,37.7586160738962,-122.463083969511
Lightning Charging Cable,14.95,5,1,37.699318368048,-122.430383299609
Lightning Charging Cable,14.95,5,1,37.7692589605161,-122.444396375677
Wired Headphones,11.99,1,1,37.7513605404662,-122.391434417983
AAA Batteries (4-pack),2.99,2,1,37.6085887920251,-122.460467650517
Wired Headphones,11.99,3,1,37.6554836770035,-122.407389551054
27in FHD Monitor,149.99,2,1,37.7177043957055,-122.461176295214
Apple Airpods Headphones,150,6,1,37.7415201405799,-122.455705828355
iPhone,700,1,1,37.7093106513996,-122.459819052358
AA Batteries (4-pack),7.68,2,1,37.626721738846,-122.395587246278
AA Batteries (4-pack),3.84,2,1,37.6958026669067,-122.494405271566
AA Batteries (4-pack),3.84,1,1,37.6092398524752,-122.40031753123
Lightning Charging Cable,14.95,6,1,37.614951014922,-122.430235194523
Bose SoundSport Headphones,99.99,3,1,37.7321874411097,-122.414367209071
Bose SoundSport Headphones,99.99,5,1,37.7239629758242,-122.449662347524
Wired Headphones,11.99,4,1,37.7469244175102,-122.452792731006
Bose SoundSport Headphones,99.99,4,1,37.702927586186,-122.486950888542
USB-C Charging Cable,11.95,7,1,37.6105464254521,-122.471509850319
Apple Airpods Headphones,150,5,1,37.7851741210035,-122.453149155069
AAA Batteries (4-pack),2.99,3,1,37.7799984631943,-122.388869141807
iPhone,700,6,1,37.6632924625373,-122.46488672991
AA Batteries (4-pack),3.84,1,1,37.6817060304553,-122.415763902121
AAA Batteries (4-pack),2.99,2,1,37.7179051470375,-122.408064873034
Wired Headphones,11.99,4,1,37.7184795920003,-122.454754398204
iPhone,700,2,1,37.6363106954627,-122.512685450348
Lightning Charging Cable,14.95,2,1,37.6363106954627,-122.512685450348
27in 4K Gaming Monitor,389.99,1,1,37.6544281321063,-122.485290665635
Lightning Charging Cable,14.95,7,1,37.7285620300821,-122.413565152647
USB-C Charging Cable,11.95,2,1,37.624004703033,-122.396980173059
USB-C Charging Cable,11.95,6,1,37.7446831371349,-122.463895716593
USB-C Charging Cable,11.95,6,1,37.6171107994651,-122.494920648309
AAA Batteries (4-pack),2.99,7,1,37.6303915512401,-122.455128271132
Apple Airpods Headphones,150,7,1,37.6354312842513,-122.50840997758
27in 4K Gaming Monitor,389.99,1,1,37.6845099595931,-122.460376763035
Flatscreen TV,300,2,1,37.6606886986223,-122.486176417298
AA Batteries (4-pack),3.84,4,1,37.7311930536849,-122.482554506101
Wired Headphones,11.99,2,1,37.6280786413959,-122.389880422952
34in Ultrawide Monitor,379.99,4,1,37.6305873400688,-122.445488233667
AAA Batteries (4-pack),2.99,5,1,37.7473438523068,-122.422993934934
iPhone,700,3,1,37.7218562090488,-122.437621098183
Lightning Charging Cable,14.95,2,1,37.6917752244068,-122.421824073121
Wired Headphones,11.99,3,1,37.7788417256693,-122.387684100389
Bose SoundSport Headphones,99.99,7,1,37.724165779578,-122.503492236096
Macbook Pro Laptop,1700,5,1,37.7303386414685,-122.407804328294
27in FHD Monitor,149.99,1,1,37.7231984517166,-122.455419198057
Lightning Charging Cable,14.95,2,1,37.732896962247,-122.485648633057
AAA Batteries (4-pack),8.97,2,1,37.772527956657,-122.468445436698
USB-C Charging Cable,11.95,5,1,37.6684704687544,-122.431556679583
USB-C Charging Cable,11.95,4,1,37.6316774329558,-122.477539736523
AA Batteries (4-pack),3.84,4,1,37.7049955347587,-122.423526783656
AA Batteries (4-pack),11.52,7,1,37.6874074461218,-122.440607163152
AA Batteries (4-pack),3.84,6,1,37.6614290072292,-122.402914555721
Apple Airpods Headphones,150,6,1,37.7229024685907,-122.508074022466
AA Batteries (4-pack),3.84,5,1,37.7046143242472,-122.469476463577
Apple Airpods Headphones,150,1,1,37.664950269397,-122.438593091136
Google Phone,600,7,1,37.7928756590455,-122.395724524973
USB-C Charging Cable,11.95,7,1,37.7928756590455,-122.395724524973
Wired Headphones,11.99,4,1,37.7745768093949,-122.45776030639
USB-C Charging Cable,11.95,5,1,37.7469680532318,-122.473602943587
AAA Batteries (4-pack),2.99,3,1,37.7848470854731,-122.433523177445
Wired Headphones,11.99,2,1,37.6136142977229,-122.424081493717
AAA Batteries (4-pack),2.99,4,1,37.6663457388836,-122.478943426132
ThinkPad Laptop,999.99,4,1,37.6868318674523,-122.509241272219
34in Ultrawide Monitor,379.99,5,1,37.74325907876,-122.40331353741
Wired Headphones,11.99,4,1,37.7271259405705,-122.418908082799
Lightning Charging Cable,14.95,2,1,37.7147329540726,-122.460106151859
Bose SoundSport Headphones,99.99,4,1,37.6866907403596,-122.484034459531
USB-C Charging Cable,11.95,6,1,37.6608198018778,-122.407799876818
Google Phone,600,5,1,37.7867090038702,-122.467835638561
Apple Airpods Headphones,150,4,1,37.7308164961043,-122.483500473754
Macbook Pro Laptop,1700,2,1,37.75454674661,-122.415880389786
AA Batteries (4-pack),3.84,7,1,37.7315796002075,-122.464134475795
Bose SoundSport Headphones,99.99,3,1,37.6462091409722,-122.47720398772
Wired Headphones,11.99,6,1,37.7126817662495,-122.503518307591
Google Phone,600,1,1,37.6863751543848,-122.508489879124
USB-C Charging Cable,11.95,3,1,37.6536628472825,-122.433692945575
34in Ultrawide Monitor,379.99,1,1,37.6731574937043,-122.409480704021
Lightning Charging Cable,14.95,7,1,37.683314129142,-122.509066052121
Apple Airpods Headphones,150,2,1,37.6133767636029,-122.505836487132
Lightning Charging Cable,14.95,2,1,37.7409846486957,-122.431908688953
Wired Headphones,11.99,7,1,37.6580919232983,-122.448840148088
iPhone,700,2,1,37.7402856826205,-122.448011621792
Lightning Charging Cable,14.95,2,1,37.7402856826205,-122.448011621792
Bose SoundSport Headphones,99.99,1,1,37.7831245020367,-122.441060269912
Wired Headphones,11.99,6,1,37.7499400297521,-122.507672178448
Wired Headphones,11.99,5,1,37.7315631229718,-122.3987816912
27in FHD Monitor,149.99,5,1,37.74325907876,-122.40331353741
Lightning Charging Cable,14.95,4,1,37.6987505704132,-122.47319343636
iPhone,700,4,1,37.7456389457463,-122.415416470871
USB-C Charging Cable,11.95,5,1,37.7083475719275,-122.409806710126
USB-C Charging Cable,11.95,4,1,37.6921515516421,-122.482069672376
Apple Airpods Headphones,150,7,1,37.6721412404771,-122.508877233819
iPhone,700,7,1,37.6721412404771,-122.508877233819
Wired Headphones,11.99,2,1,37.6224435875435,-122.413921716387
27in FHD Monitor,149.99,2,1,37.7639300891591,-122.475624571395
Google Phone,600,4,1,37.6530818856914,-122.471315471391
iPhone,700,3,1,37.7051380310366,-122.403704789555
AAA Batteries (4-pack),2.99,7,1,37.7695104806529,-122.434337210623
Bose SoundSport Headphones,99.99,7,1,37.6197984863874,-122.461006541368
USB-C Charging Cable,11.95,5,1,37.7586160738962,-122.463083969511
Bose SoundSport Headphones,99.99,6,1,37.7138653515194,-122.431077426055
iPhone,700,3,1,37.6874894685096,-122.395042097021
34in Ultrawide Monitor,379.99,3,1,37.7963130534972,-122.485487224768
USB-C Charging Cable,11.95,3,1,37.7778430791562,-122.408024569834
20in Monitor,109.99,7,1,37.6607998788519,-122.412712135986
Bose SoundSport Headphones,99.99,1,1,37.6233106069908,-122.425672199231
AA Batteries (4-pack),3.84,6,1,37.6759989774325,-122.466114126104
Lightning Charging Cable,14.95,2,1,37.7239885047509,-122.449172895757
Bose SoundSport Headphones,99.99,3,1,37.7114203146079,-122.435559015409
Apple Airpods Headphones,150,3,1,37.7353836361992,-122.441590823353
Wired Headphones,11.99,2,1,37.733542826828,-122.406948370361
AA Batteries (4-pack),3.84,4,1,37.6354322506829,-122.443251660085
34in Ultrawide Monitor,379.99,6,1,37.6957311706698,-122.489826325697
USB-C Charging Cable,11.95,4,1,37.781682894932,-122.441212603877
USB-C Charging Cable,11.95,2,1,37.6145888314097,-122.402830654932
AA Batteries (4-pack),3.84,3,1,37.6632924625373,-122.46488672991
Wired Headphones,11.99,4,1,37.6590209152326,-122.489598378819
AAA Batteries (4-pack),8.97,7,1,37.6906661272591,-122.398818766176
34in Ultrawide Monitor,379.99,4,1,37.7735165455688,-122.421173228629
USB-C Charging Cable,11.95,1,1,37.7928552437407,-122.452893671852
USB-C Charging Cable,11.95,5,1,37.7518790408205,-122.510050353527
USB-C Charging Cable,11.95,2,1,37.7127196901047,-122.448114068845
Lightning Charging Cable,14.95,1,1,37.7919323047478,-122.404557502728
AA Batteries (4-pack),11.52,1,1,37.6954429691476,-122.403458232227
USB-C Charging Cable,11.95,2,1,37.7832457958869,-122.399562048744
Apple Airpods Headphones,150,2,1,37.7911899557373,-122.427973727865
USB-C Charging Cable,11.95,3,1,37.6208423041926,-122.455604116197
